user_id,install_date,platform,device_tier,country,acquisition_channel
u004672,2026-08-31,android,mid,KR,organic
u004673,2026-09-05,android,low,KR,google_ads
u004674,2026-09-01,ios,mid,KR,meta_ads
u004675,2026-09-02,android,mid,KR,google_ads
u004676,2026-08-31,ios,mid,TW,meta_ads
u004677,2026-08-18,android,low,JP,tiktok_ads
u004678,2026-08-25,android,low,JP,tiktok_ads
u004679,2026-08-31,android,mid,US,organic
u004680,2026-08-27,ios,mid,KR,meta_ads
u004681,2026-09-06,android,mid,KR,tiktok_ads
u004682,2026-08-26,android,low,US,organic
u004683,2026-08-30,android,low,KR,meta_ads
u004684,2026-09-06,ios,mid,KR,meta_ads
u004685,2026-08-22,ios,mid,KR,organic
u004686,2026-08-17,ios,mid,KR,tiktok_ads
u004687,2026-08-22,android,low,JP,google_ads
u004688,2026-08-31,ios,high,KR,cross_promo
u004689,2026-08-18,android,mid,KR,tiktok_ads
u004690,2026-08-19,android,high,OTHER,organic
u004691,2026-08-31,ios,high,KR,organic
u004692,2026-08-23,android,mid,KR,meta_ads
u004693,2026-09-04,android,low,KR,tiktok_ads
u004694,2026-09-01,ios,high,US,organic
u004695,2026-08-25,android,mid,KR,tiktok_ads
u004696,2026-08-19,android,low,KR,meta_ads
u004697,2026-09-06,ios,high,KR,meta_ads
u004698,2026-09-04,ios,mid,KR,tiktok_ads
u004699,2026-09-01,ios,high,KR,tiktok_ads
u004700,2026-08-20,android,mid,KR,google_ads
u004701,2026-08-15,android,mid,KR,google_ads
u004702,2026-08-29,android,low,TW,meta_ads
u004703,2026-08-15,android,mid,KR,organic
u004704,2026-08-23,android,low,US,tiktok_ads
u004705,2026-08-25,android,mid,TW,organic
u004706,2026-08-30,android,low,US,tiktok_ads
u004707,2026-09-06,android,mid,KR,meta_ads
u004708,2026-09-03,ios,mid,KR,cross_promo
u004709,2026-08-24,android,mid,JP,google_ads
u004710,2026-08-16,android,mid,OTHER,google_ads
u004711,2026-08-17,ios,mid,KR,meta_ads
u004712,2026-08-30,android,high,KR,google_ads
u004713,2026-09-03,android,low,US,organic
u004714,2026-08-29,android,low,KR,tiktok_ads
u004715,2026-08-23,ios,mid,JP,google_ads
u004716,2026-08-22,ios,high,KR,organic
u004717,2026-08-25,android,low,KR,google_ads
u004718,2026-08-23,android,low,JP,organic
u004719,2026-08-25,ios,mid,KR,organic
u004720,2026-08-25,ios,high,TW,organic
u004721,2026-08-15,android,low,JP,google_ads
u004722,2026-08-27,android,mid,KR,meta_ads
u004723,2026-08-25,android,low,TW,meta_ads
u004724,2026-08-26,android,mid,TW,organic
u004725,2026-08-26,android,high,US,tiktok_ads
u004726,2026-08-25,android,low,KR,tiktok_ads
u004727,2026-09-04,android,low,KR,organic
u004728,2026-08-21,android,mid,KR,google_ads
u004729,2026-08-27,android,high,US,cross_promo
u004730,2026-08-19,ios,low,JP,tiktok_ads
u004731,2026-08-29,ios,low,TW,google_ads
u004732,2026-08-16,android,high,US,google_ads
u004733,2026-09-05,ios,mid,TW,meta_ads
u004734,2026-08-24,android,low,KR,google_ads
u004735,2026-08-26,ios,mid,KR,organic
u004736,2026-08-22,ios,mid,KR,organic
u004737,2026-08-24,android,low,TW,google_ads
u004738,2026-09-01,ios,high,OTHER,meta_ads
u004739,2026-08-20,ios,mid,TW,google_ads
u004740,2026-09-02,android,low,KR,organic
u004741,2026-08-28,ios,low,JP,meta_ads
u004742,2026-09-01,android,low,US,google_ads
u004743,2026-08-24,android,mid,KR,google_ads
u004744,2026-08-31,android,mid,KR,organic
u004745,2026-08-28,android,low,KR,meta_ads
u004746,2026-09-06,android,low,KR,tiktok_ads
u004747,2026-09-06,ios,mid,US,organic
u004748,2026-09-04,ios,mid,OTHER,tiktok_ads
u004749,2026-08-17,ios,high,KR,google_ads
u004750,2026-08-16,android,low,KR,organic
u004751,2026-08-17,android,high,KR,google_ads
u004752,2026-08-19,android,mid,TW,meta_ads
u004753,2026-09-06,ios,mid,US,tiktok_ads
u004754,2026-08-16,ios,mid,KR,organic
u004755,2026-09-02,ios,mid,KR,google_ads
u004756,2026-09-03,android,low,US,meta_ads
u004757,2026-08-15,android,low,KR,meta_ads
u004758,2026-08-29,android,mid,OTHER,organic
u004759,2026-08-24,android,low,KR,google_ads
u004760,2026-09-02,android,mid,KR,meta_ads
u004761,2026-09-03,ios,mid,US,meta_ads
u004762,2026-08-15,ios,mid,TW,meta_ads
u004763,2026-09-02,ios,high,JP,organic
u004764,2026-09-01,ios,mid,KR,organic
u004765,2026-08-20,ios,mid,KR,meta_ads
u004766,2026-08-16,android,low,KR,organic
u004767,2026-08-16,android,mid,KR,meta_ads
u004768,2026-08-26,ios,mid,JP,meta_ads
u004769,2026-08-30,android,mid,KR,google_ads
u004770,2026-08-15,android,low,KR,meta_ads
u004771,2026-08-26,android,low,KR,google_ads
u004772,2026-08-15,android,low,US,google_ads
u004773,2026-08-22,android,low,TW,cross_promo
u004774,2026-08-19,ios,low,JP,organic
u004775,2026-09-05,android,mid,US,google_ads
u004776,2026-08-27,android,high,JP,organic
u004777,2026-09-01,android,low,KR,organic
u004778,2026-08-25,android,mid,TW,organic
u004779,2026-08-30,android,low,US,organic
u004780,2026-08-26,android,high,KR,organic
u004781,2026-08-28,ios,mid,KR,organic
u004782,2026-08-30,android,low,US,tiktok_ads
u004783,2026-09-01,ios,low,KR,organic
u004784,2026-09-02,android,low,KR,cross_promo
u004785,2026-09-04,android,low,KR,tiktok_ads
u004786,2026-09-06,android,low,KR,tiktok_ads
u004787,2026-08-28,android,low,KR,google_ads
u004788,2026-08-15,android,mid,TW,meta_ads
u004789,2026-08-24,ios,mid,JP,organic
u004790,2026-08-24,ios,high,JP,tiktok_ads
u004791,2026-08-24,ios,mid,US,tiktok_ads
u004792,2026-08-29,android,low,OTHER,meta_ads
u004793,2026-09-06,ios,mid,KR,google_ads
u004794,2026-08-28,ios,mid,KR,organic
u004795,2026-08-28,android,mid,KR,google_ads
u004796,2026-08-18,ios,mid,KR,organic
u004797,2026-08-26,android,mid,TW,organic
u004798,2026-09-06,ios,mid,KR,meta_ads
u004799,2026-09-01,android,low,JP,organic
u004800,2026-08-31,android,low,KR,tiktok_ads
u004801,2026-08-27,android,high,KR,cross_promo
u004802,2026-09-01,android,high,TW,organic
u004803,2026-08-16,android,low,TW,google_ads
u004804,2026-08-29,ios,high,KR,organic
u004805,2026-08-24,android,mid,US,google_ads
u004806,2026-08-23,android,mid,US,organic
u004807,2026-08-24,android,low,TW,tiktok_ads
u004808,2026-08-31,ios,mid,US,tiktok_ads
u004809,2026-08-16,android,low,TW,meta_ads
u004810,2026-09-04,android,high,KR,cross_promo
u004811,2026-09-05,android,mid,US,organic
u004812,2026-09-03,android,low,KR,google_ads
u004813,2026-08-31,android,high,KR,organic
u004814,2026-08-15,android,mid,KR,organic
u004815,2026-08-22,android,mid,JP,organic
u004816,2026-09-02,ios,high,KR,organic
u004817,2026-08-28,android,high,TW,organic
u004818,2026-09-05,ios,high,JP,cross_promo
u004819,2026-09-01,android,low,JP,meta_ads
u004820,2026-08-26,ios,high,JP,tiktok_ads
u004821,2026-08-31,android,mid,KR,organic
u004822,2026-08-29,ios,mid,US,meta_ads
u004823,2026-08-22,ios,low,TW,cross_promo
u004824,2026-08-19,ios,high,KR,cross_promo
u004825,2026-09-04,android,mid,TW,organic
u004826,2026-09-05,android,mid,OTHER,organic
u004827,2026-08-29,android,low,KR,organic
u004828,2026-09-04,android,high,JP,cross_promo
u004829,2026-08-27,ios,mid,US,organic
u004830,2026-08-16,android,mid,TW,google_ads
u004831,2026-08-15,android,low,KR,cross_promo
u004832,2026-09-05,ios,mid,US,organic
u004833,2026-09-02,ios,mid,KR,meta_ads
u004834,2026-08-15,ios,mid,KR,organic
u004835,2026-08-26,android,high,KR,google_ads
u004836,2026-09-02,ios,high,KR,meta_ads
u004837,2026-09-02,android,high,JP,tiktok_ads
u004838,2026-09-06,android,low,KR,organic
u004839,2026-08-26,android,mid,KR,google_ads
u004840,2026-09-02,android,low,TW,organic
u004841,2026-08-19,ios,mid,TW,google_ads
u004842,2026-08-25,android,low,KR,google_ads
u004843,2026-08-25,ios,high,KR,google_ads
u004844,2026-09-05,android,low,KR,organic
u004845,2026-08-22,android,mid,KR,meta_ads
u004846,2026-08-24,ios,mid,US,meta_ads
u004847,2026-08-15,ios,mid,KR,cross_promo
u004848,2026-08-17,android,mid,KR,tiktok_ads
u004849,2026-08-22,android,high,KR,organic
u004850,2026-08-16,android,low,US,tiktok_ads
u004851,2026-09-03,android,low,KR,meta_ads
u004852,2026-09-04,android,low,TW,meta_ads
u004853,2026-08-29,ios,mid,JP,google_ads
u004854,2026-08-27,android,low,JP,organic
u004855,2026-08-19,android,low,TW,google_ads
u004856,2026-08-24,android,high,US,meta_ads
u004857,2026-09-06,android,low,KR,organic
u004858,2026-09-03,android,high,US,organic
u004859,2026-09-04,ios,high,KR,google_ads
u004860,2026-08-23,android,mid,KR,cross_promo
u004861,2026-08-17,android,low,OTHER,meta_ads
u004862,2026-09-01,android,low,TW,cross_promo
u004863,2026-09-06,ios,mid,KR,tiktok_ads
u004864,2026-08-17,android,low,TW,organic
u004865,2026-08-16,ios,mid,OTHER,google_ads
u004866,2026-09-01,android,low,KR,cross_promo
u004867,2026-08-26,ios,high,KR,organic
u004868,2026-08-22,ios,high,KR,organic
u004869,2026-08-16,android,mid,KR,tiktok_ads
u004870,2026-08-22,android,low,JP,google_ads
u004871,2026-08-27,android,low,KR,meta_ads
u004872,2026-08-21,android,mid,OTHER,google_ads
u004873,2026-09-02,android,mid,KR,tiktok_ads
u004874,2026-08-16,android,high,OTHER,organic
u004875,2026-08-29,android,low,US,organic
u004876,2026-09-03,android,low,KR,google_ads
u004877,2026-08-15,android,low,OTHER,meta_ads
u004878,2026-08-20,android,mid,KR,meta_ads
u004879,2026-08-29,ios,mid,KR,cross_promo
u004880,2026-08-26,android,mid,JP,organic
u004881,2026-08-19,android,low,US,meta_ads
u004882,2026-08-28,android,low,KR,meta_ads
u004883,2026-08-30,android,high,KR,google_ads
u004884,2026-08-28,android,low,KR,meta_ads
u004885,2026-08-24,ios,high,JP,meta_ads
u004886,2026-08-18,ios,high,KR,tiktok_ads
u004887,2026-09-04,ios,mid,US,meta_ads
u004888,2026-08-20,ios,high,KR,google_ads
u004889,2026-08-29,android,mid,KR,google_ads
u004890,2026-09-02,android,mid,KR,meta_ads
u004891,2026-08-25,android,low,KR,meta_ads
u004892,2026-08-22,ios,mid,KR,meta_ads
u004893,2026-08-16,android,low,KR,google_ads
u004894,2026-08-18,android,mid,KR,organic
u004895,2026-08-26,android,low,KR,organic
u004896,2026-08-28,ios,high,KR,organic
u004897,2026-09-01,android,low,US,organic
u004898,2026-08-19,android,mid,KR,meta_ads
u004899,2026-08-22,ios,high,US,tiktok_ads
u004900,2026-08-18,android,mid,KR,organic
u004901,2026-08-30,ios,low,KR,organic
u004902,2026-08-23,android,low,KR,organic
u004903,2026-08-24,android,low,KR,organic
u004904,2026-09-01,android,low,US,tiktok_ads
u004905,2026-08-28,android,mid,KR,google_ads
u004906,2026-08-28,android,mid,OTHER,meta_ads
u004907,2026-09-01,android,mid,TW,meta_ads
u004908,2026-08-19,ios,mid,KR,tiktok_ads
u004909,2026-08-31,ios,mid,OTHER,google_ads
u004910,2026-08-29,android,high,KR,meta_ads
u004911,2026-08-15,android,low,US,organic
u004912,2026-09-01,android,low,KR,tiktok_ads
u004913,2026-08-19,ios,mid,KR,organic
u004914,2026-08-16,android,mid,KR,tiktok_ads
u004915,2026-08-26,android,high,TW,organic
u004916,2026-08-16,android,low,US,google_ads
u004917,2026-09-02,android,mid,US,tiktok_ads
u004918,2026-09-01,android,mid,TW,cross_promo
u004919,2026-08-15,android,high,KR,meta_ads
u004920,2026-08-29,ios,mid,KR,organic
u004921,2026-08-31,android,mid,KR,google_ads
u004922,2026-09-01,android,low,US,organic
u004923,2026-08-25,ios,low,KR,tiktok_ads
u004924,2026-08-30,android,low,KR,google_ads
u004925,2026-08-31,android,high,KR,tiktok_ads
u004926,2026-08-16,ios,mid,TW,meta_ads
u004927,2026-08-21,android,mid,KR,meta_ads
u004928,2026-08-23,android,mid,KR,google_ads
u004929,2026-08-26,android,mid,US,google_ads
u004930,2026-08-27,ios,high,KR,meta_ads
u004931,2026-08-25,android,mid,KR,meta_ads
u004932,2026-09-04,android,high,KR,organic
u004933,2026-09-05,ios,high,KR,cross_promo
u004934,2026-08-24,android,mid,KR,meta_ads
u004935,2026-08-20,ios,high,KR,meta_ads
u004936,2026-08-19,android,mid,JP,organic
u004937,2026-09-03,android,mid,KR,cross_promo
u004938,2026-09-01,android,low,KR,organic
u004939,2026-08-26,android,mid,KR,organic
u004940,2026-08-27,android,low,KR,google_ads
u004941,2026-08-31,ios,high,KR,tiktok_ads
u004942,2026-08-15,android,low,KR,organic
u004943,2026-08-24,android,low,US,organic
u004944,2026-08-29,android,low,KR,meta_ads
u004945,2026-09-02,ios,high,US,tiktok_ads
u004946,2026-08-27,ios,mid,TW,tiktok_ads
u004947,2026-08-28,ios,high,KR,google_ads
u004948,2026-08-15,ios,mid,TW,organic
u004949,2026-08-24,android,low,KR,google_ads
u004950,2026-08-19,android,low,KR,organic
u004951,2026-08-24,ios,mid,JP,meta_ads
u004952,2026-09-01,android,high,KR,google_ads
u004953,2026-08-18,android,mid,US,google_ads
u004954,2026-08-31,ios,high,KR,tiktok_ads
u004955,2026-08-27,android,mid,KR,organic
u004956,2026-08-15,android,mid,US,organic
u004957,2026-08-16,ios,high,KR,organic
u004958,2026-08-17,ios,high,JP,meta_ads
u004959,2026-08-18,android,low,KR,organic
u004960,2026-08-19,ios,high,KR,tiktok_ads
u004961,2026-08-27,android,low,US,organic
u004962,2026-08-15,ios,high,KR,organic
u004963,2026-08-19,android,mid,OTHER,cross_promo
u004964,2026-08-17,android,high,US,tiktok_ads
u004965,2026-08-15,android,low,KR,meta_ads
u004966,2026-08-31,ios,high,KR,organic
u004967,2026-09-02,ios,mid,KR,meta_ads
u004968,2026-08-19,ios,mid,KR,organic
u004969,2026-08-19,ios,mid,KR,tiktok_ads
u004970,2026-09-04,android,low,TW,organic
u004971,2026-08-19,android,high,TW,organic
u004972,2026-09-01,android,high,KR,organic
u004973,2026-08-20,android,low,KR,organic
u004974,2026-08-28,android,low,KR,tiktok_ads
u004975,2026-08-21,android,low,US,google_ads
u004976,2026-09-04,android,low,US,google_ads
u004977,2026-08-18,android,high,JP,meta_ads
u004978,2026-08-25,ios,mid,KR,google_ads
u004979,2026-08-30,ios,high,TW,tiktok_ads
u004980,2026-08-21,ios,high,KR,organic
u004981,2026-08-17,android,low,TW,tiktok_ads
u004982,2026-09-04,ios,high,JP,meta_ads
u004983,2026-08-30,android,low,TW,google_ads
u004984,2026-08-30,android,low,KR,google_ads
u004985,2026-08-27,ios,high,KR,meta_ads
u004986,2026-08-16,android,mid,KR,organic
u004987,2026-08-31,android,mid,KR,google_ads
u004988,2026-09-03,android,low,KR,tiktok_ads
u004989,2026-08-20,android,low,KR,meta_ads
u004990,2026-09-06,android,high,KR,cross_promo
u004991,2026-08-26,ios,mid,KR,tiktok_ads
u004992,2026-09-05,ios,mid,KR,tiktok_ads
u004993,2026-08-17,android,low,KR,organic
u004994,2026-08-29,android,low,TW,google_ads
u004995,2026-08-17,android,mid,KR,meta_ads
u004996,2026-08-31,android,mid,US,organic
u004997,2026-09-01,ios,low,TW,meta_ads
u004998,2026-08-28,android,low,KR,google_ads
u004999,2026-09-06,ios,mid,KR,tiktok_ads
u005000,2026-08-23,android,low,KR,tiktok_ads
u005001,2026-08-26,ios,mid,KR,organic
u005002,2026-08-23,ios,high,KR,google_ads
u005003,2026-08-17,android,high,JP,meta_ads
u005004,2026-09-06,ios,mid,OTHER,google_ads
u005005,2026-08-24,android,high,OTHER,meta_ads
u005006,2026-08-23,ios,mid,US,meta_ads
u005007,2026-09-06,android,mid,KR,tiktok_ads
u005008,2026-09-06,android,high,OTHER,tiktok_ads
u005009,2026-08-24,android,mid,JP,tiktok_ads
u005010,2026-08-21,android,mid,KR,tiktok_ads
u005011,2026-09-02,android,high,KR,organic
u005012,2026-08-18,android,low,KR,google_ads
u005013,2026-08-20,ios,high,KR,organic
u005014,2026-09-03,android,low,OTHER,meta_ads
u005015,2026-08-19,android,mid,JP,tiktok_ads
u005016,2026-08-29,android,mid,US,google_ads
u005017,2026-08-27,android,mid,US,meta_ads
u005018,2026-08-25,android,mid,KR,google_ads
u005019,2026-08-30,android,mid,OTHER,organic
u005020,2026-08-18,android,mid,OTHER,meta_ads
u005021,2026-09-04,android,mid,KR,google_ads
u005022,2026-08-27,android,mid,KR,organic
u005023,2026-08-23,ios,mid,KR,tiktok_ads
u005024,2026-08-16,android,mid,KR,meta_ads
u005025,2026-08-21,ios,mid,US,meta_ads
u005026,2026-08-25,android,mid,KR,google_ads
u005027,2026-08-16,android,mid,JP,google_ads
u005028,2026-08-23,ios,high,KR,tiktok_ads
u005029,2026-09-06,android,low,US,organic
u005030,2026-08-24,ios,mid,KR,organic
u005031,2026-09-05,android,low,JP,meta_ads
u005032,2026-08-31,android,low,KR,tiktok_ads
u005033,2026-08-31,android,low,KR,meta_ads
u005034,2026-08-22,ios,mid,OTHER,organic
u005035,2026-09-05,android,high,KR,tiktok_ads
u005036,2026-08-29,android,high,KR,organic
u005037,2026-08-27,android,mid,KR,google_ads
u005038,2026-08-26,android,low,US,organic
u005039,2026-08-19,ios,high,KR,organic
u005040,2026-08-23,ios,mid,KR,meta_ads
u005041,2026-08-16,ios,mid,US,google_ads
u005042,2026-08-31,ios,low,KR,meta_ads
u005043,2026-08-16,ios,low,OTHER,google_ads
u005044,2026-08-17,android,mid,KR,meta_ads
u005045,2026-09-01,android,high,KR,tiktok_ads
u005046,2026-08-24,android,high,JP,google_ads
u005047,2026-09-04,android,mid,JP,meta_ads
u005048,2026-08-31,android,mid,OTHER,google_ads
u005049,2026-08-30,android,high,KR,organic
u005050,2026-08-22,ios,high,KR,organic
u005051,2026-08-25,ios,mid,KR,organic
u005052,2026-09-02,android,high,KR,google_ads
u005053,2026-08-28,ios,mid,KR,google_ads
u005054,2026-08-20,android,low,OTHER,meta_ads
u005055,2026-09-06,android,mid,OTHER,google_ads
u005056,2026-08-15,android,high,TW,meta_ads
u005057,2026-09-02,android,mid,KR,organic
u005058,2026-09-03,ios,high,JP,cross_promo
u005059,2026-08-25,android,high,US,meta_ads
u005060,2026-09-01,android,low,OTHER,organic
u005061,2026-09-04,ios,high,KR,organic
u005062,2026-08-17,ios,mid,US,organic
u005063,2026-09-04,ios,high,US,tiktok_ads
u005064,2026-09-01,android,low,KR,meta_ads
u005065,2026-08-15,ios,mid,JP,google_ads
u005066,2026-09-03,android,mid,KR,organic
u005067,2026-08-26,android,high,KR,meta_ads
u005068,2026-08-29,android,low,KR,organic
u005069,2026-09-01,ios,high,KR,organic
u005070,2026-08-25,ios,mid,KR,organic
u005071,2026-08-19,ios,mid,US,organic
u005072,2026-08-19,ios,high,KR,organic
u005073,2026-08-31,android,low,US,organic
u005074,2026-08-25,android,mid,JP,organic
u005075,2026-08-22,ios,mid,JP,tiktok_ads
u005076,2026-09-05,android,mid,KR,tiktok_ads
u005077,2026-09-03,ios,mid,US,cross_promo
u005078,2026-08-17,ios,mid,OTHER,organic
u005079,2026-08-18,ios,mid,KR,organic
u005080,2026-08-18,android,low,JP,organic
u005081,2026-08-30,android,low,JP,google_ads
u005082,2026-09-04,android,high,KR,google_ads
u005083,2026-08-27,ios,high,US,google_ads
u005084,2026-08-25,android,high,KR,google_ads
u005085,2026-08-15,android,low,KR,meta_ads
u005086,2026-08-24,ios,mid,KR,organic
u005087,2026-09-06,android,high,TW,meta_ads
u005088,2026-08-29,android,low,KR,organic
u005089,2026-09-03,android,high,JP,tiktok_ads
u005090,2026-08-27,android,low,US,organic
u005091,2026-08-20,android,low,US,cross_promo
u005092,2026-08-26,android,low,TW,meta_ads
u005093,2026-08-22,ios,mid,KR,google_ads
u005094,2026-08-20,ios,high,KR,meta_ads
u005095,2026-08-15,android,mid,KR,organic
u005096,2026-08-27,android,low,KR,tiktok_ads
u005097,2026-08-30,android,mid,KR,organic
u005098,2026-09-05,ios,low,US,organic
u005099,2026-08-23,ios,high,KR,organic
u005100,2026-08-20,ios,low,KR,meta_ads
u005101,2026-09-04,android,mid,US,tiktok_ads
u005102,2026-09-02,android,high,TW,google_ads
u005103,2026-09-01,android,mid,KR,tiktok_ads
u005104,2026-08-27,ios,mid,KR,tiktok_ads
u005105,2026-09-01,android,high,JP,tiktok_ads
u005106,2026-09-05,android,low,OTHER,organic
u005107,2026-08-23,ios,high,KR,meta_ads
u005108,2026-08-27,android,low,KR,organic
u005109,2026-08-22,android,low,US,meta_ads
u005110,2026-08-30,android,low,KR,organic
u005111,2026-08-16,ios,mid,TW,tiktok_ads
u005112,2026-09-01,android,mid,TW,tiktok_ads
u005113,2026-08-20,android,high,TW,tiktok_ads
u005114,2026-08-21,ios,mid,JP,google_ads
u005115,2026-08-16,ios,high,KR,google_ads
u005116,2026-08-20,ios,high,KR,meta_ads
u005117,2026-08-17,ios,mid,KR,google_ads
u005118,2026-09-03,ios,high,KR,tiktok_ads
u005119,2026-09-02,android,high,OTHER,organic
u005120,2026-08-29,ios,high,JP,cross_promo
u005121,2026-08-30,ios,high,OTHER,tiktok_ads
u005122,2026-08-27,ios,mid,JP,meta_ads
u005123,2026-08-24,android,mid,OTHER,organic
u005124,2026-08-23,android,mid,JP,google_ads
u005125,2026-08-22,android,mid,KR,tiktok_ads
u005126,2026-08-28,android,low,OTHER,meta_ads
u005127,2026-09-02,ios,mid,KR,meta_ads
u005128,2026-08-24,android,low,KR,meta_ads
u005129,2026-08-22,android,mid,KR,google_ads
u005130,2026-09-01,android,mid,KR,meta_ads
u005131,2026-08-21,ios,low,OTHER,organic
u005132,2026-08-16,ios,mid,TW,meta_ads
u005133,2026-09-03,android,low,KR,google_ads
u005134,2026-08-25,ios,high,KR,cross_promo
u005135,2026-09-01,android,low,JP,cross_promo
u005136,2026-09-06,ios,mid,KR,organic
u005137,2026-08-19,android,low,JP,google_ads
u005138,2026-08-26,ios,high,KR,organic
u005139,2026-09-04,android,high,KR,tiktok_ads
u005140,2026-08-30,ios,high,TW,organic
u005141,2026-09-04,ios,high,KR,tiktok_ads
u005142,2026-08-31,android,low,KR,google_ads
u005143,2026-08-24,android,mid,TW,meta_ads
u005144,2026-08-22,android,high,KR,tiktok_ads
u005145,2026-09-04,ios,high,OTHER,meta_ads
u005146,2026-09-05,android,low,TW,organic
u005147,2026-08-29,android,high,US,tiktok_ads
u005148,2026-09-02,ios,mid,KR,google_ads
u005149,2026-08-28,android,mid,JP,organic
u005150,2026-09-03,ios,high,KR,organic
u005151,2026-08-21,ios,mid,KR,organic
u005152,2026-09-03,android,mid,KR,meta_ads
u005153,2026-08-19,android,mid,US,organic
u005154,2026-08-26,ios,mid,KR,google_ads
u005155,2026-08-19,android,low,KR,meta_ads
u005156,2026-08-24,ios,high,US,tiktok_ads
u005157,2026-08-24,android,high,KR,meta_ads
u005158,2026-09-02,android,mid,KR,tiktok_ads
u005159,2026-09-01,android,mid,KR,tiktok_ads
u005160,2026-08-25,android,mid,US,tiktok_ads
u005161,2026-08-22,android,mid,KR,organic
u005162,2026-08-31,android,low,KR,cross_promo
u005163,2026-08-30,android,mid,OTHER,meta_ads
u005164,2026-08-22,android,high,KR,organic
u005165,2026-08-21,android,mid,KR,tiktok_ads
u005166,2026-08-24,android,mid,KR,organic
u005167,2026-09-02,android,low,KR,meta_ads
u005168,2026-08-19,android,mid,JP,tiktok_ads
u005169,2026-08-31,android,low,US,tiktok_ads
u005170,2026-08-28,android,mid,JP,meta_ads
u005171,2026-08-30,ios,mid,KR,organic
u005172,2026-08-31,ios,mid,JP,meta_ads
u005173,2026-08-20,android,mid,KR,google_ads
u005174,2026-09-03,android,low,OTHER,tiktok_ads
u005175,2026-08-26,ios,high,KR,meta_ads
u005176,2026-08-21,android,low,OTHER,tiktok_ads
u005177,2026-08-26,ios,high,TW,meta_ads
u005178,2026-08-16,android,low,US,tiktok_ads
u005179,2026-08-30,ios,low,KR,tiktok_ads
u005180,2026-08-21,android,low,KR,meta_ads
u005181,2026-08-24,android,low,US,meta_ads
u005182,2026-08-16,ios,mid,KR,meta_ads
u005183,2026-08-20,ios,mid,TW,meta_ads
u005184,2026-08-20,android,low,US,google_ads
u005185,2026-09-06,android,high,KR,cross_promo
u005186,2026-08-27,android,mid,US,google_ads
u005187,2026-08-26,android,mid,TW,organic
u005188,2026-09-05,ios,mid,US,organic
u005189,2026-09-03,android,low,JP,google_ads
u005190,2026-08-23,android,low,KR,organic
u005191,2026-08-29,android,low,US,organic
u005192,2026-09-05,android,low,KR,google_ads
u005193,2026-08-24,ios,high,TW,organic
u005194,2026-08-19,android,high,KR,tiktok_ads
u005195,2026-09-04,android,mid,KR,organic
u005196,2026-08-23,ios,mid,OTHER,google_ads
u005197,2026-09-01,android,mid,US,meta_ads
u005198,2026-09-05,ios,mid,KR,meta_ads
u005199,2026-08-20,android,low,KR,google_ads
u005200,2026-08-26,android,mid,KR,cross_promo
u005201,2026-08-16,ios,mid,KR,google_ads
u005202,2026-08-19,android,mid,KR,meta_ads
u005203,2026-08-24,ios,high,JP,google_ads
u005204,2026-09-05,ios,high,KR,meta_ads
u005205,2026-08-29,android,high,KR,google_ads
u005206,2026-08-21,ios,high,KR,organic
u005207,2026-09-03,ios,mid,JP,google_ads
u005208,2026-08-31,ios,mid,KR,google_ads
u005209,2026-08-21,android,high,JP,organic
u005210,2026-08-27,android,mid,KR,meta_ads
u005211,2026-08-20,android,mid,KR,meta_ads
u005212,2026-08-25,android,high,US,tiktok_ads
u005213,2026-09-01,ios,high,KR,organic
u005214,2026-09-05,ios,mid,KR,tiktok_ads
u005215,2026-08-25,ios,mid,KR,organic
u005216,2026-08-20,android,high,KR,google_ads
u005217,2026-08-27,android,mid,KR,meta_ads
u005218,2026-09-03,android,low,KR,tiktok_ads
u005219,2026-08-15,ios,mid,JP,google_ads
u005220,2026-08-30,ios,low,JP,tiktok_ads
u005221,2026-08-24,android,mid,OTHER,google_ads
u005222,2026-08-30,android,low,US,google_ads
u005223,2026-09-01,ios,mid,KR,meta_ads
u005224,2026-08-31,ios,high,KR,meta_ads
u005225,2026-08-20,ios,mid,KR,meta_ads
u005226,2026-08-21,android,low,KR,meta_ads
u005227,2026-08-18,ios,mid,KR,google_ads
u005228,2026-08-30,android,high,TW,organic
u005229,2026-08-23,android,low,KR,tiktok_ads
u005230,2026-08-18,ios,low,KR,google_ads
u005231,2026-08-17,ios,high,JP,google_ads
u005232,2026-08-17,android,low,KR,organic
u005233,2026-08-25,android,low,KR,organic
u005234,2026-08-26,ios,mid,KR,google_ads
u005235,2026-08-30,android,mid,KR,cross_promo
u005236,2026-08-21,android,high,OTHER,meta_ads
u005237,2026-08-19,android,mid,JP,cross_promo
u005238,2026-08-27,android,low,JP,cross_promo
u005239,2026-08-31,android,mid,JP,tiktok_ads
u005240,2026-08-18,android,low,KR,organic
u005241,2026-08-27,android,mid,KR,meta_ads
u005242,2026-09-04,android,low,US,meta_ads
u005243,2026-09-04,ios,high,JP,google_ads
u005244,2026-09-03,android,mid,JP,tiktok_ads
u005245,2026-08-26,android,low,KR,meta_ads
u005246,2026-08-28,ios,mid,KR,meta_ads
u005247,2026-08-15,android,low,OTHER,cross_promo
u005248,2026-08-18,android,low,KR,google_ads
u005249,2026-08-20,ios,mid,KR,tiktok_ads
u005250,2026-08-29,android,high,KR,meta_ads
u005251,2026-09-06,android,mid,KR,cross_promo
u005252,2026-08-20,ios,mid,JP,meta_ads
