attempt_id,user_id,session_id,level_id,result,duration_sec,boosters_used,ts
a000127269,u004623,s00029647,83,fail,105,0,2026-09-11 15:10:29
a000127270,u004623,s00029647,83,clear,37,0,2026-09-11 15:12:16
a000127271,u004623,s00029648,84,fail,115,0,2026-09-12 15:57:28
a000127272,u004623,s00029648,84,fail,97,0,2026-09-12 15:58:41
a000127273,u004623,s00029648,84,fail,57,0,2026-09-12 15:59:37
a000127274,u004623,s00029648,84,fail,97,0,2026-09-12 16:00:48
a000127275,u004623,s00029648,84,fail,83,0,2026-09-12 16:02:14
a000127276,u004623,s00029649,84,clear,66,0,2026-09-13 15:15:17
a000127277,u004623,s00029649,85,fail,50,0,2026-09-13 15:17:42
a000127278,u004623,s00029649,85,fail,137,0,2026-09-13 15:19:13
a000127279,u004623,s00029649,85,fail,55,1,2026-09-13 15:21:24
a000127280,u004624,s00029650,1,clear,34,0,2026-08-17 09:59:46
a000127281,u004624,s00029650,2,clear,113,0,2026-08-17 10:01:41
a000127282,u004624,s00029650,3,clear,96,0,2026-08-17 10:02:39
a000127283,u004624,s00029650,4,clear,32,0,2026-08-17 10:04:35
a000127284,u004624,s00029650,5,clear,67,0,2026-08-17 10:06:05
a000127285,u004624,s00029650,6,clear,155,0,2026-08-17 10:07:40
a000127286,u004624,s00029650,7,clear,90,0,2026-08-17 10:08:45
a000127287,u004625,s00029651,1,fail,177,0,2026-08-17 18:40:55
a000127288,u004625,s00029651,1,fail,159,0,2026-08-17 18:42:16
a000127289,u004625,s00029651,1,clear,137,0,2026-08-17 18:44:01
a000127290,u004625,s00029651,2,fail,49,0,2026-08-17 18:46:28
a000127291,u004625,s00029652,2,clear,162,0,2026-08-18 02:14:28
a000127292,u004625,s00029652,3,clear,123,0,2026-08-18 02:15:49
a000127293,u004625,s00029652,4,clear,147,0,2026-08-18 02:18:01
a000127294,u004625,s00029652,5,clear,109,0,2026-08-18 02:20:22
a000127295,u004625,s00029652,6,fail,93,0,2026-08-18 02:21:46
a000127296,u004625,s00029652,6,clear,134,0,2026-08-18 02:23:41
a000127297,u004626,s00029653,1,fail,66,0,2026-08-18 10:31:36
a000127298,u004626,s00029653,1,fail,54,0,2026-08-18 10:34:06
a000127299,u004626,s00029653,1,clear,55,0,2026-08-18 10:36:10
a000127300,u004626,s00029653,2,clear,143,0,2026-08-18 10:37:34
a000127301,u004626,s00029653,3,fail,119,0,2026-08-18 10:38:23
a000127302,u004626,s00029653,3,clear,175,0,2026-08-18 10:39:56
a000127303,u004626,s00029653,4,clear,125,0,2026-08-18 10:42:02
a000127304,u004626,s00029653,5,clear,103,0,2026-08-18 10:43:01
a000127305,u004626,s00029654,6,clear,90,0,2026-08-18 15:10:25
a000127306,u004626,s00029654,7,clear,101,0,2026-08-18 15:11:26
a000127307,u004626,s00029654,8,clear,169,0,2026-08-18 15:12:40
a000127308,u004626,s00029654,9,fail,100,0,2026-08-18 15:13:40
a000127309,u004626,s00029654,9,clear,100,0,2026-08-18 15:15:21
a000127310,u004626,s00029654,10,clear,117,0,2026-08-18 15:16:44
a000127311,u004626,s00029655,11,fail,81,0,2026-08-19 10:44:07
a000127312,u004626,s00029655,11,clear,175,0,2026-08-19 10:46:01
a000127313,u004626,s00029655,12,fail,72,0,2026-08-19 10:48:34
a000127314,u004626,s00029655,12,fail,99,0,2026-08-19 10:50:44
a000127315,u004626,s00029655,12,fail,156,0,2026-08-19 10:52:09
a000127316,u004626,s00029656,12,fail,68,0,2026-08-19 12:45:47
a000127317,u004626,s00029656,12,fail,132,0,2026-08-19 12:47:14
a000127318,u004626,s00029656,12,fail,60,0,2026-08-19 12:48:22
a000127319,u004626,s00029657,12,fail,56,0,2026-08-20 10:49:56
a000127320,u004626,s00029657,12,fail,167,0,2026-08-20 10:51:27
a000127321,u004626,s00029657,12,fail,51,0,2026-08-20 10:53:21
a000127322,u004626,s00029657,12,fail,137,0,2026-08-20 10:54:09
a000127323,u004626,s00029657,12,fail,101,0,2026-08-20 10:56:20
a000127324,u004626,s00029658,12,clear,102,0,2026-08-21 10:01:18
a000127325,u004626,s00029658,13,fail,94,0,2026-08-21 10:03:44
a000127326,u004626,s00029659,13,fail,64,0,2026-08-21 10:25:46
a000127327,u004626,s00029659,13,clear,120,0,2026-08-21 10:28:10
a000127328,u004626,s00029659,14,clear,33,0,2026-08-21 10:29:15
a000127329,u004626,s00029659,15,clear,127,0,2026-08-21 10:30:42
a000127330,u004626,s00029660,16,fail,128,0,2026-08-22 10:59:54
a000127331,u004626,s00029660,16,clear,104,0,2026-08-22 11:02:09
a000127332,u004626,s00029660,17,clear,32,0,2026-08-22 11:03:28
a000127333,u004626,s00029660,18,clear,35,0,2026-08-22 11:05:25
a000127334,u004626,s00029661,19,clear,56,0,2026-08-22 21:28:44
a000127335,u004626,s00029661,20,clear,120,0,2026-08-22 21:31:00
a000127336,u004626,s00029661,21,clear,41,0,2026-08-22 21:33:06
a000127337,u004626,s00029661,22,fail,94,0,2026-08-22 21:35:29
a000127338,u004626,s00029661,22,clear,135,0,2026-08-22 21:36:21
a000127339,u004626,s00029661,23,clear,33,0,2026-08-22 21:37:45
a000127340,u004626,s00029661,24,fail,120,0,2026-08-22 21:39:14
a000127341,u004626,s00029661,24,clear,55,0,2026-08-22 21:39:59
a000127342,u004626,s00029662,25,fail,175,0,2026-08-22 10:05:17
a000127343,u004626,s00029662,25,fail,138,0,2026-08-22 10:07:06
a000127344,u004626,s00029662,25,clear,110,0,2026-08-22 10:08:13
a000127345,u004626,s00029662,26,fail,139,0,2026-08-22 10:10:26
a000127346,u004626,s00029662,26,fail,164,0,2026-08-22 10:12:38
a000127347,u004626,s00029662,26,clear,67,0,2026-08-22 10:14:52
a000127348,u004626,s00029663,27,fail,172,0,2026-08-23 10:45:28
a000127349,u004626,s00029663,27,fail,36,0,2026-08-23 10:47:17
a000127350,u004626,s00029664,27,clear,83,0,2026-08-24 10:53:02
a000127351,u004626,s00029664,28,fail,176,0,2026-08-24 10:55:00
a000127352,u004626,s00029664,28,clear,37,0,2026-08-24 10:56:51
a000127353,u004626,s00029664,29,fail,46,0,2026-08-24 10:59:06
a000127354,u004626,s00029664,29,fail,50,0,2026-08-24 11:01:28
a000127355,u004626,s00029665,29,fail,65,0,2026-08-24 10:44:49
a000127356,u004626,s00029666,29,fail,143,0,2026-08-25 10:08:39
a000127357,u004626,s00029666,29,fail,139,0,2026-08-25 10:09:30
a000127358,u004626,s00029666,29,fail,97,0,2026-08-25 10:11:15
a000127359,u004626,s00029667,29,fail,102,0,2026-08-25 10:23:00
a000127360,u004626,s00029667,29,clear,70,0,2026-08-25 10:25:04
a000127361,u004626,s00029667,30,clear,94,0,2026-08-25 10:27:22
a000127362,u004626,s00029667,31,fail,45,0,2026-08-25 10:29:34
a000127363,u004626,s00029667,31,fail,121,0,2026-08-25 10:30:35
a000127364,u004626,s00029667,31,fail,163,0,2026-08-25 10:32:38
a000127365,u004626,s00029668,31,fail,116,0,2026-08-26 10:08:58
a000127366,u004626,s00029668,31,fail,151,0,2026-08-26 10:11:15
a000127367,u004626,s00029668,31,fail,98,0,2026-08-26 10:12:15
a000127368,u004626,s00029668,31,clear,56,0,2026-08-26 10:14:06
a000127369,u004626,s00029668,32,clear,161,0,2026-08-26 10:16:02
a000127370,u004626,s00029669,33,fail,172,0,2026-08-26 12:08:20
a000127371,u004626,s00029669,33,clear,123,0,2026-08-26 12:09:52
a000127372,u004626,s00029669,34,fail,67,0,2026-08-26 12:10:53
a000127373,u004626,s00029669,34,fail,171,0,2026-08-26 12:11:54
a000127374,u004626,s00029669,34,fail,115,0,2026-08-26 12:13:13
a000127375,u004626,s00029669,34,clear,180,1,2026-08-26 12:15:48
a000127376,u004626,s00029670,35,fail,72,0,2026-08-27 10:48:01
a000127377,u004626,s00029671,35,fail,85,0,2026-08-27 12:19:29
a000127378,u004626,s00029671,35,fail,44,0,2026-08-27 12:21:40
a000127379,u004626,s00029671,35,fail,41,0,2026-08-27 12:23:37
a000127380,u004626,s00029671,35,fail,50,0,2026-08-27 12:25:06
a000127381,u004626,s00029671,35,clear,101,1,2026-08-27 12:27:07
a000127382,u004626,s00029672,36,fail,84,0,2026-08-27 15:54:48
a000127383,u004626,s00029672,36,clear,129,0,2026-08-27 15:56:36
a000127384,u004626,s00029672,37,fail,138,0,2026-08-27 15:58:06
a000127385,u004626,s00029672,37,clear,152,0,2026-08-27 16:00:30
a000127386,u004626,s00029672,38,clear,57,0,2026-08-27 16:02:19
a000127387,u004626,s00029673,39,fail,61,0,2026-08-28 10:56:56
a000127388,u004626,s00029673,39,fail,173,0,2026-08-28 10:59:22
a000127389,u004626,s00029673,39,clear,40,1,2026-08-28 11:01:41
a000127390,u004626,s00029673,40,fail,42,0,2026-08-28 11:03:28
a000127391,u004626,s00029673,40,clear,85,0,2026-08-28 11:05:53
a000127392,u004626,s00029674,41,fail,164,0,2026-08-28 18:06:34
a000127393,u004626,s00029674,41,fail,91,0,2026-08-28 18:07:53
a000127394,u004626,s00029675,41,fail,34,0,2026-08-29 10:09:16
a000127395,u004626,s00029675,41,fail,52,0,2026-08-29 10:11:15
a000127396,u004626,s00029675,41,fail,71,0,2026-08-29 10:12:36
a000127397,u004626,s00029675,41,fail,71,1,2026-08-29 10:13:22
a000127398,u004626,s00029675,41,fail,153,0,2026-08-29 10:14:35
a000127399,u004626,s00029675,41,fail,172,0,2026-08-29 10:16:17
a000127400,u004626,s00029675,41,fail,47,0,2026-08-29 10:18:30
a000127401,u004626,s00029676,41,clear,131,0,2026-08-30 10:57:54
a000127402,u004626,s00029676,42,fail,103,0,2026-08-30 11:00:17
a000127403,u004626,s00029676,42,fail,153,0,2026-08-30 11:01:39
a000127404,u004626,s00029677,42,clear,70,0,2026-08-30 15:33:58
a000127405,u004626,s00029677,43,clear,154,0,2026-08-30 15:36:14
a000127406,u004626,s00029677,44,clear,116,0,2026-08-30 15:37:57
a000127407,u004626,s00029677,45,fail,124,0,2026-08-30 15:39:59
a000127408,u004626,s00029677,45,fail,45,0,2026-08-30 15:42:17
a000127409,u004626,s00029677,45,fail,88,0,2026-08-30 15:43:52
a000127410,u004626,s00029677,45,clear,104,1,2026-08-30 15:45:18
a000127411,u004626,s00029677,46,fail,149,0,2026-08-30 15:46:10
a000127412,u004626,s00029678,46,fail,64,0,2026-08-31 10:17:07
a000127413,u004626,s00029678,46,fail,79,0,2026-08-31 10:18:17
a000127414,u004626,s00029678,46,clear,69,0,2026-08-31 10:19:08
a000127415,u004626,s00029678,47,fail,65,0,2026-08-31 10:21:03
a000127416,u004626,s00029679,47,fail,51,0,2026-09-01 10:39:57
a000127417,u004626,s00029679,47,fail,164,0,2026-09-01 10:41:43
a000127418,u004626,s00029679,47,fail,38,0,2026-09-01 10:43:52
a000127419,u004626,s00029679,47,fail,83,1,2026-09-01 10:44:48
a000127420,u004626,s00029679,47,clear,179,1,2026-09-01 10:46:40
a000127421,u004626,s00029679,48,fail,103,0,2026-09-01 10:48:41
a000127422,u004626,s00029679,48,fail,111,0,2026-09-01 10:50:07
a000127423,u004626,s00029679,48,clear,169,1,2026-09-01 10:51:02
a000127424,u004626,s00029679,49,clear,180,0,2026-09-01 10:52:13
a000127425,u004626,s00029679,50,clear,147,0,2026-09-01 10:53:42
a000127426,u004626,s00029679,51,fail,45,0,2026-09-01 10:54:36
a000127427,u004626,s00029680,51,fail,74,0,2026-09-01 21:08:23
a000127428,u004626,s00029680,51,fail,96,0,2026-09-01 21:09:54
a000127429,u004626,s00029680,51,fail,105,0,2026-09-01 21:12:31
a000127430,u004626,s00029680,51,fail,85,0,2026-09-01 21:13:33
a000127431,u004626,s00029680,51,clear,75,1,2026-09-01 21:16:13
a000127432,u004626,s00029680,52,fail,92,0,2026-09-01 21:18:41
a000127433,u004626,s00029680,52,clear,104,0,2026-09-01 21:19:47
a000127434,u004626,s00029680,53,clear,164,0,2026-09-01 21:20:33
a000127435,u004626,s00029680,54,fail,132,0,2026-09-01 21:22:04
a000127436,u004626,s00029680,54,fail,130,0,2026-09-01 21:23:32
a000127437,u004626,s00029681,54,fail,151,0,2026-09-02 10:39:10
a000127438,u004626,s00029681,54,fail,135,0,2026-09-02 10:40:00
a000127439,u004626,s00029682,54,fail,165,0,2026-09-03 10:43:12
a000127440,u004626,s00029682,54,fail,73,0,2026-09-03 10:45:26
a000127441,u004626,s00029682,54,fail,32,0,2026-09-03 10:46:39
a000127442,u004626,s00029682,54,fail,47,0,2026-09-03 10:47:50
a000127443,u004626,s00029683,54,fail,177,0,2026-09-04 10:06:16
a000127444,u004626,s00029683,54,fail,104,0,2026-09-04 10:08:15
a000127445,u004626,s00029683,54,fail,125,0,2026-09-04 10:10:07
a000127446,u004626,s00029683,54,clear,146,0,2026-09-04 10:11:57
a000127447,u004626,s00029683,55,fail,169,0,2026-09-04 10:14:01
a000127448,u004626,s00029684,55,clear,32,0,2026-09-04 18:44:12
a000127449,u004626,s00029684,56,fail,61,0,2026-09-04 18:45:38
a000127450,u004626,s00029684,56,clear,109,0,2026-09-04 18:47:02
a000127451,u004626,s00029684,57,fail,83,0,2026-09-04 18:48:39
a000127452,u004626,s00029684,57,fail,37,0,2026-09-04 18:51:09
a000127453,u004626,s00029684,57,clear,118,0,2026-09-04 18:53:29
a000127454,u004626,s00029684,58,fail,116,0,2026-09-04 18:54:46
a000127455,u004626,s00029684,58,fail,132,0,2026-09-04 18:55:39
a000127456,u004626,s00029685,58,fail,147,0,2026-09-04 10:40:53
a000127457,u004626,s00029685,58,fail,61,0,2026-09-04 10:43:22
a000127458,u004626,s00029685,58,fail,176,1,2026-09-04 10:44:21
a000127459,u004626,s00029686,58,fail,171,0,2026-09-05 10:06:36
a000127460,u004626,s00029686,58,clear,135,0,2026-09-05 10:07:58
a000127461,u004626,s00029686,59,fail,30,0,2026-09-05 10:09:49
a000127462,u004626,s00029686,59,clear,103,0,2026-09-05 10:12:28
a000127463,u004626,s00029686,60,clear,167,0,2026-09-05 10:14:50
a000127464,u004626,s00029686,61,fail,84,0,2026-09-05 10:16:01
a000127465,u004626,s00029686,61,fail,140,0,2026-09-05 10:18:05
a000127466,u004626,s00029686,61,clear,79,1,2026-09-05 10:20:15
a000127467,u004626,s00029686,62,clear,139,0,2026-09-05 10:21:11
a000127468,u004626,s00029687,63,fail,88,0,2026-09-05 10:58:20
a000127469,u004626,s00029687,63,fail,92,0,2026-09-05 11:00:53
a000127470,u004626,s00029687,63,fail,112,0,2026-09-05 11:02:01
a000127471,u004626,s00029687,63,clear,144,1,2026-09-05 11:03:41
a000127472,u004626,s00029687,64,fail,120,0,2026-09-05 11:05:26
a000127473,u004626,s00029688,64,clear,35,0,2026-09-06 11:01:05
a000127474,u004626,s00029688,65,fail,170,0,2026-09-06 11:03:03
a000127475,u004626,s00029688,65,fail,120,0,2026-09-06 11:04:07
a000127476,u004626,s00029688,65,fail,164,0,2026-09-06 11:04:54
a000127477,u004626,s00029688,65,fail,163,0,2026-09-06 11:06:00
a000127478,u004626,s00029688,65,clear,164,0,2026-09-06 11:07:44
a000127479,u004626,s00029689,66,fail,84,0,2026-09-06 18:02:41
a000127480,u004626,s00029689,66,fail,67,0,2026-09-06 18:03:41
a000127481,u004626,s00029689,66,clear,87,0,2026-09-06 18:05:31
a000127482,u004626,s00029689,67,clear,80,0,2026-09-06 18:07:14
a000127483,u004626,s00029689,68,clear,155,0,2026-09-06 18:08:30
a000127484,u004626,s00029689,69,fail,135,0,2026-09-06 18:10:09
a000127485,u004626,s00029689,69,fail,83,0,2026-09-06 18:12:18
a000127486,u004626,s00029689,69,clear,112,0,2026-09-06 18:13:49
a000127487,u004626,s00029689,70,fail,99,0,2026-09-06 18:15:22
a000127488,u004626,s00029690,70,fail,67,0,2026-09-06 21:32:54
a000127489,u004626,s00029690,70,clear,83,0,2026-09-06 21:34:00
a000127490,u004626,s00029690,71,clear,93,0,2026-09-06 21:34:51
a000127491,u004626,s00029690,72,clear,101,0,2026-09-06 21:37:31
a000127492,u004626,s00029690,73,fail,81,0,2026-09-06 21:38:48
a000127493,u004626,s00029690,73,clear,124,0,2026-09-06 21:40:58
a000127494,u004626,s00029691,74,fail,61,0,2026-09-06 12:26:48
a000127495,u004626,s00029692,74,clear,129,0,2026-09-07 10:59:14
a000127496,u004626,s00029692,75,fail,109,0,2026-09-07 11:00:05
a000127497,u004626,s00029692,75,clear,95,0,2026-09-07 11:02:05
a000127498,u004626,s00029692,76,fail,46,0,2026-09-07 11:04:20
a000127499,u004626,s00029692,76,fail,70,0,2026-09-07 11:05:41
a000127500,u004626,s00029693,76,fail,70,0,2026-09-07 21:26:56
a000127501,u004626,s00029693,76,clear,147,0,2026-09-07 21:28:38
a000127502,u004626,s00029693,77,clear,164,0,2026-09-07 21:29:39
a000127503,u004626,s00029693,78,fail,45,0,2026-09-07 21:30:58
a000127504,u004626,s00029694,78,fail,56,0,2026-09-07 10:14:23
a000127505,u004626,s00029694,78,fail,47,0,2026-09-07 10:16:47
a000127506,u004626,s00029694,78,clear,94,0,2026-09-07 10:17:47
a000127507,u004626,s00029694,79,clear,63,0,2026-09-07 10:20:24
a000127508,u004626,s00029694,80,fail,113,0,2026-09-07 10:23:02
a000127509,u004626,s00029695,80,fail,36,0,2026-09-07 10:19:40
a000127510,u004626,s00029695,80,fail,36,0,2026-09-07 10:21:58
a000127511,u004626,s00029695,80,fail,106,0,2026-09-07 10:24:33
a000127512,u004626,s00029696,80,fail,43,0,2026-09-08 10:27:30
a000127513,u004626,s00029696,80,fail,64,0,2026-09-08 10:28:55
a000127514,u004626,s00029696,80,clear,106,0,2026-09-08 10:30:10
a000127515,u004626,s00029696,81,clear,98,0,2026-09-08 10:32:14
a000127516,u004626,s00029696,82,fail,61,0,2026-09-08 10:33:35
a000127517,u004626,s00029696,82,fail,39,0,2026-09-08 10:35:12
a000127518,u004626,s00029697,82,fail,68,0,2026-09-09 10:23:44
a000127519,u004626,s00029697,82,fail,85,0,2026-09-09 10:25:09
a000127520,u004626,s00029697,82,clear,145,1,2026-09-09 10:26:50
a000127521,u004626,s00029698,83,fail,42,0,2026-09-09 15:41:47
a000127522,u004626,s00029698,83,clear,111,0,2026-09-09 15:44:26
a000127523,u004626,s00029698,84,clear,81,0,2026-09-09 15:46:30
a000127524,u004626,s00029698,85,fail,37,0,2026-09-09 15:48:57
a000127525,u004626,s00029698,85,clear,36,0,2026-09-09 15:50:27
a000127526,u004626,s00029698,86,clear,91,0,2026-09-09 15:53:03
a000127527,u004626,s00029698,87,fail,169,0,2026-09-09 15:54:55
a000127528,u004626,s00029699,87,clear,159,0,2026-09-10 10:04:12
a000127529,u004626,s00029700,88,fail,70,0,2026-09-11 10:43:32
a000127530,u004626,s00029700,88,fail,64,0,2026-09-11 10:46:11
a000127531,u004626,s00029700,88,fail,116,0,2026-09-11 10:47:25
a000127532,u004626,s00029700,88,fail,87,0,2026-09-11 10:49:53
a000127533,u004626,s00029700,88,clear,175,0,2026-09-11 10:50:51
a000127534,u004626,s00029700,89,clear,50,0,2026-09-11 10:53:07
a000127535,u004626,s00029700,90,clear,112,0,2026-09-11 10:55:44
a000127536,u004626,s00029701,91,clear,59,0,2026-09-11 10:18:55
a000127537,u004626,s00029701,92,fail,56,0,2026-09-11 10:20:19
a000127538,u004626,s00029701,92,fail,169,0,2026-09-11 10:22:00
a000127539,u004626,s00029701,92,fail,37,0,2026-09-11 10:23:13
a000127540,u004626,s00029701,92,fail,177,0,2026-09-11 10:24:41
a000127541,u004626,s00029701,92,clear,99,1,2026-09-11 10:26:07
a000127542,u004626,s00029701,93,clear,158,0,2026-09-11 10:27:58
a000127543,u004626,s00029701,94,clear,156,0,2026-09-11 10:30:31
a000127544,u004626,s00029702,95,clear,49,0,2026-09-12 10:36:17
a000127545,u004626,s00029702,96,clear,154,0,2026-09-12 10:38:38
a000127546,u004626,s00029702,97,fail,97,0,2026-09-12 10:41:03
a000127547,u004626,s00029702,97,fail,123,0,2026-09-12 10:42:16
a000127548,u004626,s00029702,97,fail,126,0,2026-09-12 10:44:09
a000127549,u004626,s00029702,97,fail,158,1,2026-09-12 10:45:40
a000127550,u004626,s00029702,97,fail,146,0,2026-09-12 10:47:47
a000127551,u004626,s00029702,97,fail,162,0,2026-09-12 10:48:54
a000127552,u004626,s00029702,97,fail,99,0,2026-09-12 10:51:13
a000127553,u004626,s00029702,97,fail,167,0,2026-09-12 10:52:30
a000127554,u004626,s00029703,97,clear,108,0,2026-09-12 15:35:07
a000127555,u004626,s00029704,98,fail,69,0,2026-09-13 10:58:38
a000127556,u004626,s00029704,98,fail,75,0,2026-09-13 11:00:25
a000127557,u004626,s00029704,98,clear,108,0,2026-09-13 11:02:25
a000127558,u004626,s00029704,99,fail,135,0,2026-09-13 11:04:00
a000127559,u004626,s00029704,99,fail,135,0,2026-09-13 11:05:08
a000127560,u004626,s00029704,99,fail,84,0,2026-09-13 11:06:46
a000127561,u004626,s00029705,99,fail,45,0,2026-09-13 15:10:31
a000127562,u004626,s00029705,99,fail,162,0,2026-09-13 15:12:54
a000127563,u004626,s00029705,99,clear,119,0,2026-09-13 15:14:25
a000127564,u004626,s00029705,100,clear,118,0,2026-09-13 15:15:59
a000127565,u004627,s00029706,1,clear,35,0,2026-08-23 14:43:06
a000127566,u004627,s00029706,2,clear,172,0,2026-08-23 14:45:27
a000127567,u004627,s00029706,3,clear,177,0,2026-08-23 14:47:17
a000127568,u004627,s00029706,4,clear,48,0,2026-08-23 14:48:53
a000127569,u004627,s00029706,5,clear,72,0,2026-08-23 14:50:12
a000127570,u004627,s00029706,6,clear,71,0,2026-08-23 14:52:22
a000127571,u004627,s00029707,7,clear,93,0,2026-08-24 14:57:28
a000127572,u004627,s00029707,8,fail,48,0,2026-08-24 14:59:11
a000127573,u004627,s00029707,8,clear,110,0,2026-08-24 15:01:16
a000127574,u004627,s00029708,9,clear,63,0,2026-08-24 14:38:01
a000127575,u004627,s00029708,10,fail,137,0,2026-08-24 14:39:18
a000127576,u004627,s00029708,10,clear,68,0,2026-08-24 14:40:28
a000127577,u004627,s00029708,11,fail,64,0,2026-08-24 14:41:53
a000127578,u004627,s00029708,11,clear,116,0,2026-08-24 14:43:29
a000127579,u004627,s00029708,12,fail,97,0,2026-08-24 14:45:20
a000127580,u004627,s00029708,12,fail,144,0,2026-08-24 14:46:17
a000127581,u004627,s00029709,12,clear,120,0,2026-08-24 16:11:29
a000127582,u004627,s00029709,13,fail,47,0,2026-08-24 16:13:14
a000127583,u004627,s00029709,13,fail,65,0,2026-08-24 16:15:03
a000127584,u004627,s00029709,13,fail,179,0,2026-08-24 16:16:50
a000127585,u004627,s00029709,13,fail,50,0,2026-08-24 16:18:51
a000127586,u004627,s00029709,13,clear,141,0,2026-08-24 16:20:15
a000127587,u004627,s00029709,14,fail,117,0,2026-08-24 16:22:24
a000127588,u004628,s00029710,1,clear,131,0,2026-08-23 09:14:03
a000127589,u004628,s00029710,2,clear,98,0,2026-08-23 09:16:21
a000127590,u004628,s00029710,3,clear,124,0,2026-08-23 09:17:55
a000127591,u004628,s00029710,4,clear,32,0,2026-08-23 09:20:05
a000127592,u004628,s00029710,5,fail,79,0,2026-08-23 09:21:38
a000127593,u004628,s00029710,5,clear,87,0,2026-08-23 09:23:08
a000127594,u004628,s00029710,6,clear,140,0,2026-08-23 09:23:55
a000127595,u004628,s00029711,7,fail,106,0,2026-08-23 17:56:39
a000127596,u004628,s00029711,7,clear,174,0,2026-08-23 17:59:13
a000127597,u004628,s00029712,8,clear,95,0,2026-08-23 11:19:00
a000127598,u004628,s00029712,9,clear,76,0,2026-08-23 11:20:41
a000127599,u004628,s00029712,10,fail,60,0,2026-08-23 11:23:02
a000127600,u004628,s00029712,10,clear,76,0,2026-08-23 11:25:16
a000127601,u004628,s00029712,11,fail,72,0,2026-08-23 11:27:37
a000127602,u004628,s00029713,11,clear,49,0,2026-08-23 09:02:36
a000127603,u004628,s00029713,12,clear,97,0,2026-08-23 09:05:09
a000127604,u004628,s00029713,13,clear,44,0,2026-08-23 09:06:47
a000127605,u004628,s00029713,14,fail,166,0,2026-08-23 09:08:24
a000127606,u004629,s00029714,1,clear,50,0,2026-08-22 09:54:02
a000127607,u004629,s00029714,2,clear,174,0,2026-08-22 09:55:54
a000127608,u004629,s00029714,3,clear,51,0,2026-08-22 09:57:02
a000127609,u004630,s00029715,1,clear,109,0,2026-08-20 07:26:00
a000127610,u004630,s00029715,2,clear,94,0,2026-08-20 07:27:59
a000127611,u004630,s00029716,3,clear,35,0,2026-08-21 07:07:12
a000127612,u004630,s00029716,4,clear,166,0,2026-08-21 07:08:47
a000127613,u004630,s00029716,5,clear,77,0,2026-08-21 07:10:50
a000127614,u004630,s00029716,6,fail,40,0,2026-08-21 07:12:07
a000127615,u004630,s00029716,6,clear,99,0,2026-08-21 07:13:25
a000127616,u004630,s00029716,7,clear,75,0,2026-08-21 07:14:23
a000127617,u004630,s00029716,8,clear,50,0,2026-08-21 07:16:01
a000127618,u004630,s00029716,9,clear,169,0,2026-08-21 07:16:47
a000127619,u004630,s00029716,10,clear,51,0,2026-08-21 07:18:21
a000127620,u004630,s00029716,11,clear,149,0,2026-08-21 07:20:42
a000127621,u004630,s00029717,12,fail,170,0,2026-08-21 18:18:21
a000127622,u004630,s00029717,12,fail,34,0,2026-08-21 18:20:58
a000127623,u004630,s00029717,12,fail,69,0,2026-08-21 18:22:46
a000127624,u004630,s00029717,12,clear,54,1,2026-08-21 18:24:56
a000127625,u004630,s00029718,13,fail,52,0,2026-08-21 18:45:04
a000127626,u004630,s00029718,13,clear,115,0,2026-08-21 18:47:12
a000127627,u004630,s00029718,14,fail,154,0,2026-08-21 18:48:45
a000127628,u004630,s00029718,14,clear,71,0,2026-08-21 18:50:30
a000127629,u004630,s00029718,15,fail,73,0,2026-08-21 18:51:38
a000127630,u004630,s00029718,15,clear,82,0,2026-08-21 18:52:28
a000127631,u004630,s00029719,16,clear,86,0,2026-08-22 07:05:40
a000127632,u004630,s00029719,17,clear,30,0,2026-08-22 07:08:07
a000127633,u004630,s00029719,18,clear,172,0,2026-08-22 07:10:04
a000127634,u004630,s00029720,19,clear,154,0,2026-08-23 07:34:53
a000127635,u004630,s00029720,20,fail,84,0,2026-08-23 07:37:22
a000127636,u004630,s00029720,20,fail,177,0,2026-08-23 07:39:18
a000127637,u004630,s00029720,20,fail,121,0,2026-08-23 07:40:52
a000127638,u004630,s00029720,20,fail,66,0,2026-08-23 07:42:47
a000127639,u004630,s00029721,20,fail,111,0,2026-08-24 07:38:54
a000127640,u004630,s00029721,20,clear,88,0,2026-08-24 07:40:50
a000127641,u004630,s00029722,21,clear,158,0,2026-08-24 09:28:44
a000127642,u004630,s00029722,22,fail,105,0,2026-08-24 09:30:31
a000127643,u004630,s00029722,22,fail,154,0,2026-08-24 09:31:47
a000127644,u004630,s00029722,22,clear,152,0,2026-08-24 09:34:16
a000127645,u004630,s00029722,23,fail,150,0,2026-08-24 09:35:10
a000127646,u004630,s00029722,23,fail,159,0,2026-08-24 09:36:55
a000127647,u004630,s00029722,23,clear,176,0,2026-08-24 09:37:50
a000127648,u004630,s00029723,24,fail,148,0,2026-08-25 07:03:53
a000127649,u004630,s00029724,24,fail,55,0,2026-08-25 12:14:17
a000127650,u004630,s00029724,24,clear,160,0,2026-08-25 12:16:29
a000127651,u004630,s00029724,25,fail,93,0,2026-08-25 12:18:05
a000127652,u004630,s00029724,25,fail,30,0,2026-08-25 12:20:40
a000127653,u004630,s00029724,25,fail,76,0,2026-08-25 12:21:50
a000127654,u004630,s00029724,25,fail,167,1,2026-08-25 12:23:08
a000127655,u004630,s00029725,25,clear,86,0,2026-08-25 15:45:04
