ad_view_id,user_id,placement,ts,reward_claimed
ad000021700,u004271,post_fail_reward,2026-09-02 19:45:23,1
ad000021701,u004271,post_fail_reward,2026-09-02 19:48:34,1
ad000021702,u004271,post_fail_reward,2026-09-03 00:23:44,1
ad000021703,u004271,post_fail_reward,2026-09-04 19:44:14,1
ad000021704,u004272,post_fail_reward,2026-08-22 18:22:54,1
ad000021705,u004272,post_fail_reward,2026-08-24 18:40:09,1
ad000021706,u004272,post_fail_reward,2026-08-25 18:36:58,1
ad000021707,u004272,post_fail_reward,2026-08-26 18:32:25,1
ad000021708,u004272,post_fail_reward,2026-08-26 18:34:45,1
ad000021709,u004272,post_fail_reward,2026-08-26 18:41:23,1
ad000021710,u004272,post_fail_reward,2026-08-27 02:08:43,1
ad000021711,u004272,post_fail_reward,2026-08-27 02:34:05,1
ad000021712,u004272,post_fail_reward,2026-08-27 02:39:01,1
ad000021713,u004272,post_fail_reward,2026-08-27 18:49:58,1
ad000021714,u004272,post_fail_reward,2026-08-27 18:54:24,1
ad000021715,u004272,post_fail_reward,2026-08-27 18:56:38,1
ad000021716,u004272,post_fail_reward,2026-08-27 18:58:40,1
ad000021717,u004272,post_fail_reward,2026-08-28 18:21:06,1
ad000021718,u004272,post_fail_reward,2026-08-29 02:43:30,1
ad000021719,u004272,post_fail_reward,2026-08-30 23:03:30,1
ad000021720,u004272,post_fail_reward,2026-08-31 20:53:01,1
ad000021721,u004272,post_fail_reward,2026-09-02 18:55:45,0
ad000021722,u004272,post_fail_reward,2026-09-03 18:41:14,1
ad000021723,u004272,post_fail_reward,2026-09-03 18:42:33,1
ad000021724,u004272,post_fail_reward,2026-09-04 18:40:16,1
ad000021725,u004272,post_fail_reward,2026-09-04 23:49:58,1
ad000021726,u004272,post_fail_reward,2026-09-05 18:10:08,1
ad000021727,u004272,post_fail_reward,2026-09-07 02:24:27,1
ad000021728,u004272,post_fail_reward,2026-09-07 02:34:25,1
ad000021729,u004272,post_fail_reward,2026-09-08 18:26:30,1
ad000021730,u004272,post_fail_reward,2026-09-08 18:28:54,1
ad000021731,u004272,post_fail_reward,2026-09-09 19:01:39,0
ad000021732,u004272,post_fail_reward,2026-09-10 18:15:32,1
ad000021733,u004272,post_fail_reward,2026-09-10 18:19:16,1
ad000021734,u004272,post_fail_reward,2026-09-11 02:06:14,1
ad000021735,u004272,post_fail_reward,2026-09-11 02:07:37,1
ad000021736,u004272,post_fail_reward,2026-09-12 05:44:49,0
ad000021737,u004272,post_fail_reward,2026-09-12 18:38:34,1
ad000021738,u004272,post_fail_reward,2026-09-12 18:45:49,1
ad000021739,u004272,post_fail_reward,2026-09-13 18:27:53,1
ad000021740,u004274,post_fail_reward,2026-08-29 18:58:27,1
ad000021741,u004274,post_fail_reward,2026-08-29 19:02:43,1
ad000021742,u004275,post_fail_reward,2026-08-25 17:06:35,1
ad000021743,u004275,post_fail_reward,2026-08-26 15:19:58,1
ad000021744,u004275,post_fail_reward,2026-08-26 15:20:55,1
ad000021745,u004275,post_fail_reward,2026-08-27 15:31:12,1
ad000021746,u004275,post_fail_reward,2026-08-27 15:35:27,1
ad000021747,u004275,post_fail_reward,2026-08-27 17:35:15,1
ad000021748,u004275,post_fail_reward,2026-08-28 15:47:44,1
ad000021749,u004275,post_fail_reward,2026-08-29 15:14:28,1
ad000021750,u004275,post_fail_reward,2026-08-30 02:51:01,1
ad000021751,u004276,post_fail_reward,2026-09-04 07:36:30,1
ad000021752,u004279,post_fail_reward,2026-08-29 11:00:24,1
ad000021753,u004280,post_fail_reward,2026-08-15 15:08:57,0
ad000021754,u004280,post_fail_reward,2026-08-15 15:11:36,1
ad000021755,u004281,post_fail_reward,2026-09-05 12:13:38,1
ad000021756,u004281,post_fail_reward,2026-09-07 14:07:08,1
ad000021757,u004281,post_fail_reward,2026-09-07 14:09:28,0
ad000021758,u004281,post_fail_reward,2026-09-08 12:21:55,1
ad000021759,u004281,post_fail_reward,2026-09-09 12:11:57,1
ad000021760,u004281,post_fail_reward,2026-09-11 12:47:57,1
ad000021761,u004282,post_fail_reward,2026-09-04 18:13:29,1
ad000021762,u004282,post_fail_reward,2026-09-05 18:11:36,1
ad000021763,u004282,post_fail_reward,2026-09-05 18:15:18,1
ad000021764,u004282,post_fail_reward,2026-09-05 18:16:07,1
ad000021765,u004282,post_fail_reward,2026-09-05 23:43:04,0
ad000021766,u004282,post_fail_reward,2026-09-06 18:20:09,1
ad000021767,u004282,post_fail_reward,2026-09-07 18:39:32,1
ad000021768,u004282,post_fail_reward,2026-09-07 18:40:35,1
ad000021769,u004282,post_fail_reward,2026-09-07 18:41:49,1
ad000021770,u004282,post_fail_reward,2026-09-07 18:42:47,1
ad000021771,u004282,post_fail_reward,2026-09-07 23:44:53,1
ad000021772,u004282,post_fail_reward,2026-09-07 23:47:33,1
ad000021773,u004282,post_fail_reward,2026-09-09 18:55:27,1
ad000021774,u004282,post_fail_reward,2026-09-10 18:00:58,1
ad000021775,u004282,post_fail_reward,2026-09-10 23:44:58,1
ad000021776,u004282,post_fail_reward,2026-09-10 23:46:22,1
ad000021777,u004282,post_fail_reward,2026-09-11 18:25:35,1
ad000021778,u004282,post_fail_reward,2026-09-12 18:36:27,1
ad000021779,u004282,post_fail_reward,2026-09-12 18:38:47,1
ad000021780,u004282,post_fail_reward,2026-09-13 19:02:32,1
ad000021781,u004282,post_fail_reward,2026-09-13 19:03:43,1
ad000021782,u004282,post_fail_reward,2026-09-13 18:14:22,1
ad000021783,u004282,post_fail_reward,2026-09-13 18:17:04,1
ad000021784,u004282,post_fail_reward,2026-09-13 18:24:40,1
ad000021785,u004284,post_fail_reward,2026-09-06 18:50:55,1
ad000021786,u004284,post_fail_reward,2026-09-07 06:01:17,0
ad000021787,u004285,post_fail_reward,2026-08-27 09:09:22,1
ad000021788,u004285,post_fail_reward,2026-08-27 09:12:52,1
ad000021789,u004286,post_fail_reward,2026-08-31 15:54:14,1
ad000021790,u004286,post_fail_reward,2026-08-31 20:45:40,1
ad000021791,u004286,post_fail_reward,2026-08-31 20:47:42,1
ad000021792,u004286,post_fail_reward,2026-09-03 15:34:43,0
ad000021793,u004286,post_fail_reward,2026-09-03 15:35:35,1
ad000021794,u004286,post_fail_reward,2026-09-04 15:09:19,1
ad000021795,u004286,post_fail_reward,2026-09-05 02:49:06,1
ad000021796,u004286,post_fail_reward,2026-09-05 02:50:30,1
ad000021797,u004286,post_fail_reward,2026-09-05 02:57:32,0
ad000021798,u004286,post_fail_reward,2026-09-05 15:36:49,1
ad000021799,u004286,post_fail_reward,2026-09-05 20:25:20,1
ad000021800,u004286,post_fail_reward,2026-09-05 20:26:22,1
ad000021801,u004286,post_fail_reward,2026-09-05 20:33:54,1
ad000021802,u004286,post_fail_reward,2026-09-05 20:38:18,1
ad000021803,u004286,post_fail_reward,2026-09-05 20:40:23,0
ad000021804,u004286,post_fail_reward,2026-09-06 15:34:00,1
ad000021805,u004286,post_fail_reward,2026-09-07 16:04:54,1
ad000021806,u004286,post_fail_reward,2026-09-09 15:08:49,1
ad000021807,u004286,post_fail_reward,2026-09-10 15:52:18,1
ad000021808,u004286,post_fail_reward,2026-09-10 15:54:57,1
ad000021809,u004286,post_fail_reward,2026-09-11 02:29:29,1
ad000021810,u004286,post_fail_reward,2026-09-11 02:30:24,1
ad000021811,u004286,post_fail_reward,2026-09-11 02:32:33,1
ad000021812,u004286,post_fail_reward,2026-09-12 15:22:56,0
ad000021813,u004286,post_fail_reward,2026-09-12 15:26:35,1
ad000021814,u004286,post_fail_reward,2026-09-13 15:25:33,1
ad000021815,u004288,post_fail_reward,2026-08-27 18:29:39,1
ad000021816,u004289,post_fail_reward,2026-09-07 20:30:03,1
ad000021817,u004291,post_fail_reward,2026-08-20 22:43:53,1
ad000021818,u004291,post_fail_reward,2026-08-21 22:38:49,0
ad000021819,u004291,post_fail_reward,2026-08-22 22:51:52,1
ad000021820,u004291,post_fail_reward,2026-08-22 22:55:52,1
ad000021821,u004291,post_fail_reward,2026-08-23 00:24:51,0
ad000021822,u004291,post_fail_reward,2026-08-23 00:25:53,1
ad000021823,u004291,post_fail_reward,2026-08-23 00:28:07,1
ad000021824,u004291,post_fail_reward,2026-08-23 23:00:07,1
ad000021825,u004291,post_fail_reward,2026-08-24 09:16:32,1
ad000021826,u004291,post_fail_reward,2026-08-24 09:27:15,1
ad000021827,u004291,post_fail_reward,2026-08-25 06:44:38,1
ad000021828,u004291,post_fail_reward,2026-08-26 09:11:41,1
ad000021829,u004291,post_fail_reward,2026-08-26 00:51:52,1
ad000021830,u004291,post_fail_reward,2026-08-26 22:55:43,1
ad000021831,u004291,post_fail_reward,2026-08-28 22:12:15,1
ad000021832,u004291,post_fail_reward,2026-08-29 22:26:29,1
ad000021833,u004291,post_fail_reward,2026-08-30 03:24:33,1
ad000021834,u004291,post_fail_reward,2026-08-31 00:53:38,1
ad000021835,u004291,post_fail_reward,2026-08-31 00:57:11,1
ad000021836,u004291,post_fail_reward,2026-09-01 00:06:45,0
ad000021837,u004291,post_fail_reward,2026-09-02 00:33:20,1
ad000021838,u004291,post_fail_reward,2026-09-02 00:37:37,0
ad000021839,u004291,post_fail_reward,2026-09-02 09:21:59,1
ad000021840,u004291,post_fail_reward,2026-09-02 09:30:49,0
ad000021841,u004291,post_fail_reward,2026-09-03 22:44:35,1
ad000021842,u004291,post_fail_reward,2026-09-04 22:34:16,0
ad000021843,u004291,post_fail_reward,2026-09-04 22:37:45,0
ad000021844,u004291,post_fail_reward,2026-09-04 22:41:51,1
ad000021845,u004291,post_fail_reward,2026-09-05 22:22:31,1
ad000021846,u004291,post_fail_reward,2026-09-07 22:33:42,1
ad000021847,u004291,post_fail_reward,2026-09-08 22:07:44,1
ad000021848,u004291,post_fail_reward,2026-09-08 22:16:39,1
ad000021849,u004293,post_fail_reward,2026-08-19 09:12:52,1
ad000021850,u004294,post_fail_reward,2026-08-29 15:43:00,1
ad000021851,u004294,post_fail_reward,2026-08-31 11:03:22,1
ad000021852,u004294,post_fail_reward,2026-09-01 10:26:45,1
ad000021853,u004294,post_fail_reward,2026-09-03 10:23:52,1
ad000021854,u004294,post_fail_reward,2026-09-03 18:25:13,1
ad000021855,u004294,post_fail_reward,2026-09-03 18:27:23,1
ad000021856,u004294,post_fail_reward,2026-09-04 10:59:07,1
ad000021857,u004294,post_fail_reward,2026-09-04 12:21:43,1
ad000021858,u004294,post_fail_reward,2026-09-04 12:24:20,1
ad000021859,u004294,post_fail_reward,2026-09-04 12:30:07,1
ad000021860,u004294,post_fail_reward,2026-09-04 10:14:03,1
ad000021861,u004294,post_fail_reward,2026-09-04 10:15:08,1
ad000021862,u004294,post_fail_reward,2026-09-05 10:46:26,1
ad000021863,u004294,post_fail_reward,2026-09-06 10:33:27,1
ad000021864,u004294,post_fail_reward,2026-09-06 18:14:07,1
ad000021865,u004294,post_fail_reward,2026-09-07 10:19:17,1
ad000021866,u004294,post_fail_reward,2026-09-07 21:14:16,1
ad000021867,u004294,post_fail_reward,2026-09-08 10:19:51,0
ad000021868,u004294,post_fail_reward,2026-09-08 10:22:16,1
ad000021869,u004294,post_fail_reward,2026-09-08 10:24:46,1
ad000021870,u004294,post_fail_reward,2026-09-09 10:44:14,1
ad000021871,u004294,post_fail_reward,2026-09-10 10:14:51,1
ad000021872,u004294,post_fail_reward,2026-09-10 10:17:49,1
ad000021873,u004296,post_fail_reward,2026-09-03 18:19:57,1
ad000021874,u004299,post_fail_reward,2026-08-17 13:40:25,1
ad000021875,u004300,post_fail_reward,2026-08-25 13:54:00,1
ad000021876,u004300,post_fail_reward,2026-08-25 13:57:52,1
ad000021877,u004300,post_fail_reward,2026-08-26 13:29:22,1
ad000021878,u004300,post_fail_reward,2026-08-26 13:31:45,1
ad000021879,u004300,post_fail_reward,2026-08-26 13:33:17,1
ad000021880,u004300,post_fail_reward,2026-08-26 13:37:19,1
ad000021881,u004300,post_fail_reward,2026-08-27 13:03:38,1
ad000021882,u004300,post_fail_reward,2026-08-28 13:39:21,1
ad000021883,u004300,post_fail_reward,2026-08-28 13:41:41,1
ad000021884,u004300,post_fail_reward,2026-08-29 13:18:30,1
ad000021885,u004300,post_fail_reward,2026-08-29 13:19:47,1
ad000021886,u004300,post_fail_reward,2026-08-29 15:04:03,1
ad000021887,u004300,post_fail_reward,2026-08-29 15:05:27,1
ad000021888,u004300,post_fail_reward,2026-08-30 13:36:48,1
ad000021889,u004300,post_fail_reward,2026-08-30 13:37:34,1
ad000021890,u004300,post_fail_reward,2026-08-31 13:13:13,1
ad000021891,u004300,post_fail_reward,2026-08-31 13:14:40,1
ad000021892,u004300,post_fail_reward,2026-09-01 14:04:38,1
ad000021893,u004300,post_fail_reward,2026-09-01 14:06:37,1
ad000021894,u004300,post_fail_reward,2026-09-01 15:54:02,0
ad000021895,u004300,post_fail_reward,2026-09-02 13:56:23,0
ad000021896,u004300,post_fail_reward,2026-09-02 14:06:50,1
ad000021897,u004300,post_fail_reward,2026-09-03 00:14:45,1
ad000021898,u004300,post_fail_reward,2026-09-03 13:58:38,1
ad000021899,u004300,post_fail_reward,2026-09-04 13:41:25,1
ad000021900,u004300,post_fail_reward,2026-09-05 13:28:18,1
ad000021901,u004300,post_fail_reward,2026-09-06 13:15:42,1
ad000021902,u004300,post_fail_reward,2026-09-07 13:20:19,1
ad000021903,u004300,post_fail_reward,2026-09-08 21:49:24,1
ad000021904,u004300,post_fail_reward,2026-09-10 13:21:18,1
ad000021905,u004300,post_fail_reward,2026-09-11 14:01:49,1
ad000021906,u004300,post_fail_reward,2026-09-11 14:04:06,1
ad000021907,u004300,post_fail_reward,2026-09-12 18:34:37,1
ad000021908,u004300,post_fail_reward,2026-09-12 18:35:57,1
ad000021909,u004300,post_fail_reward,2026-09-12 18:36:50,0
ad000021910,u004300,post_fail_reward,2026-09-13 13:08:04,1
ad000021911,u004301,post_fail_reward,2026-08-16 16:49:56,1
ad000021912,u004302,post_fail_reward,2026-09-06 10:18:19,1
ad000021913,u004302,post_fail_reward,2026-09-07 10:21:27,1
ad000021914,u004302,post_fail_reward,2026-09-07 10:23:23,1
ad000021915,u004302,post_fail_reward,2026-09-07 10:25:52,1
ad000021916,u004302,post_fail_reward,2026-09-07 21:17:25,1
ad000021917,u004302,post_fail_reward,2026-09-07 21:19:34,1
ad000021918,u004302,post_fail_reward,2026-09-07 21:21:56,1
ad000021919,u004302,post_fail_reward,2026-09-08 10:22:08,1
ad000021920,u004302,post_fail_reward,2026-09-08 10:24:26,1
ad000021921,u004302,post_fail_reward,2026-09-09 10:12:34,1
ad000021922,u004302,post_fail_reward,2026-09-09 10:14:32,1
ad000021923,u004302,post_fail_reward,2026-09-10 10:27:44,1
ad000021924,u004302,post_fail_reward,2026-09-13 10:36:45,1
ad000021925,u004303,post_fail_reward,2026-09-03 14:09:17,1
ad000021926,u004304,post_fail_reward,2026-08-28 08:18:03,1
ad000021927,u004306,post_fail_reward,2026-09-04 09:36:08,0
ad000021928,u004307,post_fail_reward,2026-08-16 23:25:08,1
ad000021929,u004308,post_fail_reward,2026-08-15 21:35:12,1
ad000021930,u004308,post_fail_reward,2026-08-17 21:22:47,1
ad000021931,u004308,post_fail_reward,2026-08-18 05:12:22,0
ad000021932,u004308,post_fail_reward,2026-08-18 05:14:44,1
ad000021933,u004309,post_fail_reward,2026-08-31 17:20:05,1
ad000021934,u004309,post_fail_reward,2026-09-03 23:09:45,1
ad000021935,u004309,post_fail_reward,2026-09-05 01:13:41,1
ad000021936,u004309,post_fail_reward,2026-09-05 17:03:55,0
ad000021937,u004311,post_fail_reward,2026-08-28 20:22:42,1
ad000021938,u004312,post_fail_reward,2026-08-21 21:41:30,1
ad000021939,u004312,post_fail_reward,2026-08-21 21:42:37,1
ad000021940,u004312,post_fail_reward,2026-08-21 21:48:47,1
ad000021941,u004312,post_fail_reward,2026-08-21 21:50:13,1
ad000021942,u004312,post_fail_reward,2026-08-21 21:51:35,1
ad000021943,u004312,post_fail_reward,2026-08-21 21:53:41,1
ad000021944,u004313,post_fail_reward,2026-09-06 09:39:42,1
ad000021945,u004313,post_fail_reward,2026-09-06 09:36:27,1
ad000021946,u004313,post_fail_reward,2026-09-06 09:40:59,1
ad000021947,u004313,post_fail_reward,2026-09-06 09:46:49,1
ad000021948,u004316,post_fail_reward,2026-08-26 09:39:46,1
ad000021949,u004317,post_fail_reward,2026-09-03 13:26:37,1
ad000021950,u004319,post_fail_reward,2026-08-26 18:55:30,1
ad000021951,u004319,post_fail_reward,2026-08-27 02:15:54,1
ad000021952,u004319,post_fail_reward,2026-08-27 02:21:32,1
ad000021953,u004321,post_fail_reward,2026-09-05 23:39:29,1
ad000021954,u004321,post_fail_reward,2026-09-06 23:53:37,1
ad000021955,u004321,post_fail_reward,2026-09-08 10:21:58,0
ad000021956,u004321,post_fail_reward,2026-09-08 23:17:42,1
ad000021957,u004321,post_fail_reward,2026-09-09 23:04:41,1
ad000021958,u004321,post_fail_reward,2026-09-09 23:08:02,1
ad000021959,u004321,post_fail_reward,2026-09-10 01:57:18,1
ad000021960,u004321,post_fail_reward,2026-09-10 02:02:11,1
ad000021961,u004321,post_fail_reward,2026-09-10 04:32:40,1
ad000021962,u004321,post_fail_reward,2026-09-11 00:00:56,1
ad000021963,u004321,post_fail_reward,2026-09-11 00:03:03,1
ad000021964,u004321,post_fail_reward,2026-09-11 00:06:24,1
ad000021965,u004321,post_fail_reward,2026-09-11 00:08:22,1
ad000021966,u004323,post_fail_reward,2026-08-31 12:37:21,1
ad000021967,u004323,post_fail_reward,2026-08-31 21:46:59,1
ad000021968,u004326,post_fail_reward,2026-08-19 22:29:53,1
ad000021969,u004326,post_fail_reward,2026-08-20 09:04:38,1
ad000021970,u004327,post_fail_reward,2026-08-16 21:16:07,1
ad000021971,u004329,post_fail_reward,2026-08-31 13:27:27,1
ad000021972,u004329,post_fail_reward,2026-09-01 13:59:10,1
ad000021973,u004329,post_fail_reward,2026-09-01 22:00:22,0
ad000021974,u004329,post_fail_reward,2026-09-02 14:07:16,1
ad000021975,u004329,post_fail_reward,2026-09-02 15:53:58,1
ad000021976,u004329,post_fail_reward,2026-09-02 15:56:08,1
ad000021977,u004329,post_fail_reward,2026-09-03 13:54:09,1
ad000021978,u004329,post_fail_reward,2026-09-04 13:28:02,1
ad000021979,u004329,post_fail_reward,2026-09-06 13:24:10,1
ad000021980,u004329,post_fail_reward,2026-09-06 13:27:49,1
ad000021981,u004329,post_fail_reward,2026-09-06 13:30:59,1
ad000021982,u004329,post_fail_reward,2026-09-11 00:32:51,1
ad000021983,u004329,post_fail_reward,2026-09-11 18:58:49,1
ad000021984,u004329,post_fail_reward,2026-09-11 19:01:07,1
ad000021985,u004329,post_fail_reward,2026-09-12 13:51:47,0
ad000021986,u004331,post_fail_reward,2026-09-03 17:34:01,1
ad000021987,u004332,post_fail_reward,2026-08-23 23:09:35,1
ad000021988,u004332,post_fail_reward,2026-08-23 23:13:25,1
ad000021989,u004332,post_fail_reward,2026-08-25 23:14:19,1
ad000021990,u004332,post_fail_reward,2026-08-25 23:17:34,0
ad000021991,u004332,post_fail_reward,2026-08-26 23:36:03,1
ad000021992,u004332,post_fail_reward,2026-08-28 23:22:19,1
ad000021993,u004332,post_fail_reward,2026-08-29 23:53:13,1
ad000021994,u004332,post_fail_reward,2026-08-29 23:55:49,1
ad000021995,u004332,post_fail_reward,2026-08-29 23:56:35,1
ad000021996,u004332,post_fail_reward,2026-08-30 10:28:09,1
ad000021997,u004332,post_fail_reward,2026-08-30 10:30:12,1
ad000021998,u004332,post_fail_reward,2026-08-30 10:31:19,1
ad000021999,u004333,post_fail_reward,2026-08-26 23:40:37,1
ad000022000,u004333,post_fail_reward,2026-08-28 18:59:42,1
ad000022001,u004333,post_fail_reward,2026-08-29 05:42:23,1
ad000022002,u004335,post_fail_reward,2026-09-01 12:11:10,1
ad000022003,u004336,post_fail_reward,2026-08-31 22:36:32,1
ad000022004,u004337,post_fail_reward,2026-09-02 08:04:09,1
ad000022005,u004338,post_fail_reward,2026-09-03 17:27:12,1
ad000022006,u004339,post_fail_reward,2026-08-31 21:03:21,1
ad000022007,u004339,post_fail_reward,2026-08-31 21:05:11,0
ad000022008,u004339,post_fail_reward,2026-08-31 21:08:17,1
ad000022009,u004340,post_fail_reward,2026-08-17 03:09:38,1
ad000022010,u004340,post_fail_reward,2026-08-17 03:15:27,1
ad000022011,u004342,post_fail_reward,2026-08-16 15:44:19,1
ad000022012,u004342,post_fail_reward,2026-08-17 02:26:03,1
ad000022013,u004342,post_fail_reward,2026-08-17 02:30:28,1
ad000022014,u004342,post_fail_reward,2026-08-18 15:39:03,1
ad000022015,u004342,post_fail_reward,2026-08-19 02:58:49,1
ad000022016,u004342,post_fail_reward,2026-08-19 03:05:06,1
ad000022017,u004342,post_fail_reward,2026-08-19 15:27:22,1
ad000022018,u004342,post_fail_reward,2026-08-20 15:38:12,1
ad000022019,u004342,post_fail_reward,2026-08-20 15:39:33,1
ad000022020,u004342,post_fail_reward,2026-08-20 23:55:52,0
ad000022021,u004342,post_fail_reward,2026-08-21 23:56:32,0
ad000022022,u004342,post_fail_reward,2026-08-21 16:07:56,0
ad000022023,u004342,post_fail_reward,2026-08-22 15:21:15,1
ad000022024,u004342,post_fail_reward,2026-08-22 20:44:23,1
ad000022025,u004342,post_fail_reward,2026-08-22 20:46:25,1
ad000022026,u004342,post_fail_reward,2026-08-22 20:51:17,1
ad000022027,u004342,post_fail_reward,2026-08-22 20:53:26,1
ad000022028,u004342,post_fail_reward,2026-08-24 15:54:29,1
ad000022029,u004342,post_fail_reward,2026-08-24 15:58:22,1
ad000022030,u004342,post_fail_reward,2026-08-24 23:18:00,0
ad000022031,u004342,post_fail_reward,2026-08-24 23:24:54,0
ad000022032,u004342,post_fail_reward,2026-08-25 15:31:19,0
ad000022033,u004342,post_fail_reward,2026-08-25 15:32:12,1
ad000022034,u004342,post_fail_reward,2026-08-25 15:34:38,1
ad000022035,u004342,post_fail_reward,2026-08-25 17:52:31,1
ad000022036,u004342,post_fail_reward,2026-08-26 02:28:18,1
ad000022037,u004342,post_fail_reward,2026-08-26 02:30:41,1
ad000022038,u004342,post_fail_reward,2026-08-26 02:31:29,1
ad000022039,u004342,post_fail_reward,2026-08-26 15:05:39,1
ad000022040,u004343,post_fail_reward,2026-09-04 09:25:15,1
ad000022041,u004343,post_fail_reward,2026-09-04 17:55:21,1
ad000022042,u004343,post_fail_reward,2026-09-04 17:59:38,0
ad000022043,u004343,post_fail_reward,2026-09-04 09:17:59,1
ad000022044,u004343,post_fail_reward,2026-09-05 09:07:02,1
ad000022045,u004343,post_fail_reward,2026-09-05 09:15:01,1
ad000022046,u004343,post_fail_reward,2026-09-05 09:16:13,1
ad000022047,u004343,post_fail_reward,2026-09-05 09:21:15,1
ad000022048,u004343,post_fail_reward,2026-09-06 09:22:38,1
ad000022049,u004343,post_fail_reward,2026-09-06 09:27:35,1
ad000022050,u004343,post_fail_reward,2026-09-06 11:45:35,1
ad000022051,u004343,post_fail_reward,2026-09-07 09:03:16,1
ad000022052,u004343,post_fail_reward,2026-09-07 09:05:42,1
ad000022053,u004343,post_fail_reward,2026-09-07 09:07:31,1
ad000022054,u004346,post_fail_reward,2026-09-04 19:07:30,1
ad000022055,u004346,post_fail_reward,2026-09-04 19:17:57,1
ad000022056,u004346,post_fail_reward,2026-09-05 22:06:23,1
ad000022057,u004346,post_fail_reward,2026-09-06 17:23:03,1
ad000022058,u004346,post_fail_reward,2026-09-07 19:47:05,1
ad000022059,u004346,post_fail_reward,2026-09-08 01:09:28,1
ad000022060,u004346,post_fail_reward,2026-09-08 17:18:22,1
ad000022061,u004346,post_fail_reward,2026-09-08 17:30:32,1
ad000022062,u004346,post_fail_reward,2026-09-09 17:36:59,1
ad000022063,u004347,post_fail_reward,2026-08-26 08:41:16,1
ad000022064,u004348,post_fail_reward,2026-09-02 19:02:44,1
ad000022065,u004348,post_fail_reward,2026-09-02 19:05:12,1
ad000022066,u004350,post_fail_reward,2026-09-06 02:41:19,1
ad000022067,u004350,post_fail_reward,2026-09-07 15:51:37,0
ad000022068,u004350,post_fail_reward,2026-09-08 15:25:59,1
ad000022069,u004350,post_fail_reward,2026-09-08 15:30:12,1
ad000022070,u004350,post_fail_reward,2026-09-08 17:37:03,1
ad000022071,u004350,post_fail_reward,2026-09-11 23:33:01,1
ad000022072,u004350,post_fail_reward,2026-09-11 23:35:16,1
ad000022073,u004350,post_fail_reward,2026-09-12 15:21:35,1
ad000022074,u004350,post_fail_reward,2026-09-12 15:28:54,1
ad000022075,u004350,post_fail_reward,2026-09-12 15:30:45,1
ad000022076,u004350,post_fail_reward,2026-09-13 15:24:31,1
ad000022077,u004350,post_fail_reward,2026-09-13 15:45:35,0
ad000022078,u004351,post_fail_reward,2026-09-01 20:37:58,1
ad000022079,u004353,post_fail_reward,2026-08-25 11:22:55,1
ad000022080,u004353,post_fail_reward,2026-08-26 11:51:16,1
ad000022081,u004353,post_fail_reward,2026-08-26 11:55:45,1
ad000022082,u004353,post_fail_reward,2026-08-26 11:57:49,1
ad000022083,u004353,post_fail_reward,2026-08-26 11:06:53,1
ad000022084,u004353,post_fail_reward,2026-08-26 11:10:20,1
ad000022085,u004353,post_fail_reward,2026-08-28 11:37:55,1
ad000022086,u004353,post_fail_reward,2026-08-28 22:12:01,1
ad000022087,u004353,post_fail_reward,2026-08-28 22:15:57,1
ad000022088,u004353,post_fail_reward,2026-08-29 11:41:03,1
ad000022089,u004353,post_fail_reward,2026-08-29 11:52:29,1
ad000022090,u004353,post_fail_reward,2026-08-31 11:40:38,1
ad000022091,u004353,post_fail_reward,2026-08-31 16:23:53,1
ad000022092,u004353,post_fail_reward,2026-08-31 16:25:09,1
ad000022093,u004353,post_fail_reward,2026-08-31 16:30:02,1
ad000022094,u004353,post_fail_reward,2026-09-01 12:04:00,1
ad000022095,u004353,post_fail_reward,2026-09-01 22:34:49,1
ad000022096,u004353,post_fail_reward,2026-09-02 11:52:26,0
ad000022097,u004353,post_fail_reward,2026-09-03 11:19:41,1
ad000022098,u004353,post_fail_reward,2026-09-03 11:21:28,1
ad000022099,u004353,post_fail_reward,2026-09-03 11:30:07,1
ad000022100,u004353,post_fail_reward,2026-09-05 11:57:10,1
ad000022101,u004353,post_fail_reward,2026-09-05 11:58:10,1
ad000022102,u004353,post_fail_reward,2026-09-05 12:00:39,1
ad000022103,u004353,post_fail_reward,2026-09-05 12:07:06,1
ad000022104,u004353,post_fail_reward,2026-09-06 11:28:45,1
ad000022105,u004353,post_fail_reward,2026-09-06 11:32:51,1
ad000022106,u004353,post_fail_reward,2026-09-07 11:40:39,1
ad000022107,u004353,post_fail_reward,2026-09-08 19:41:17,1
ad000022108,u004353,post_fail_reward,2026-09-10 12:01:48,0
ad000022109,u004353,post_fail_reward,2026-09-10 12:05:46,1
ad000022110,u004353,post_fail_reward,2026-09-12 13:40:08,1
ad000022111,u004353,post_fail_reward,2026-09-12 13:41:27,1
ad000022112,u004353,post_fail_reward,2026-09-12 13:47:47,1
ad000022113,u004353,post_fail_reward,2026-09-13 11:53:36,0
ad000022114,u004353,post_fail_reward,2026-09-13 12:00:41,1
ad000022115,u004353,post_fail_reward,2026-09-13 12:01:56,1
ad000022116,u004355,post_fail_reward,2026-09-03 10:16:05,1
ad000022117,u004355,post_fail_reward,2026-09-04 11:02:29,1
ad000022118,u004355,post_fail_reward,2026-09-04 15:14:43,1
ad000022119,u004355,post_fail_reward,2026-09-05 10:53:07,1
ad000022120,u004355,post_fail_reward,2026-09-06 10:13:09,1
ad000022121,u004355,post_fail_reward,2026-09-06 10:19:58,1
ad000022122,u004355,post_fail_reward,2026-09-06 12:01:29,0
